;Y_UTM;X_UTM;ZoneNumber;ZoneLetter;Latitude;Longitude;past_mer;Y;X;SiO2;TiO2;Al2O3;Fe2O3;FeO;MnO;MgO;CaO;Na2O;K2O;P2O5;l.i.;oth;sum;hs;time;Fe-number;Mali;molmass_Al2O3;molmass_CaO;molmass_P2O5;molmass_Na2O;molmass_K2O;moles_Al2O3;moles_CaO;moles_P2O5;moles_Na2O;moles_K2O;ASI;classificated
1208;500907,5639;6738654,54;56;V;"60°47'0.0""";"153°1'0.0""";;60,78333333;153,0166667;73,32737741;0,218383959;13,62914433;1,052213619;1,250744491;0,039706174;0,506253722;0,833829661;2,511415525;5,995632321;0,059559261;0,565812984;0,009926544;100;0,16;K1;magnesian;alkali-calcic;101,96;56,08;141,94;61,98;94,2;0,133671482;0,014868575;0,000419609;0,040519773;0,063647901;peraluminous;magnesian/alkali-calcic/peraluminous
1209;381400,2039;5953498,234;50;U;"53°43'0.0""";"115°12'10.0""";;53,71666667;115,2027778;73,83308346;0,249875062;12,76361819;0,75962019;1,609195402;0,049975012;0,51974013;0,779610195;3,998001;4,997501249;0,059970015;0,369815092;0,009995002;100;0,01;Tr-J;magnesian;alkali-calcic;101,96;56,08;141,94;61,98;94,2;0,125182603;0,013901751;0,000422503;0,064504695;0,05305203;metaluminous;magnesian/alkali-calcic/metaluminous
1210;536975,426;4850842,152;53;T;"43°48'35.0""";"135°27'35.0""";;43,80972222;135,4597222;74,089678;0,682114555;12,70939914;2,297121075;1,294011435;0,030093289;0,100310964;1,384291303;4,48390009;2,738489317;0,030093289;0,150466446;0,010031096;100;0,15;K2-Pg;ferroan;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,124650835;0,024684224;0,000212014;0,072344306;0,029071012;metaluminous;ferroan/calc-alkalic/metaluminous
1211;638108,9103;5733272,341;49;U;"51°44'0.0""";"113°0'0.0""";;51,73333333;113;73,88955582;0,180072029;14,00560224;0,760304122;1,300520208;0,020008003;0,160064026;0,240096038;3,641456583;5,332132853;0,010004002;0,450180072;0,010004002;100;0,01;Tr-J;ferroan;alkali-calcic;101,96;56,08;141,94;61,98;94,2;0,137363694;0,004281313;7,04805E-05;0,058752123;0,056604383;peraluminous;ferroan/alkali-calcic/peraluminous
1212;588971,557;5187304,044;48;T;"46°50'0.0""";"106°10'0.0""";;46,83333333;106,1666667;74,02285027;0,20044097;14,00080176;0,962116657;0,881940269;0,040088194;0,160352776;1,14251353;4,22930447;4,008819403;0,060132291;0,280617358;0,010022049;100;0,01;J2-J3;ferroan;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,137316612;0,020372923;0,000423646;0,0682366;0,042556469;peraluminous;ferroan/calc-alkalic/peraluminous
1213;649495,1781;5445845,296;49;U;"49°8'50.0""";"113°3'0.0""";;49,14722222;113,05;74,30583501;0,211267606;11,88128773;2,525150905;1,800804829;0,020120724;0,251509054;0,281690141;3,420523139;4,577464789;0,010060362;0,221327968;0,492957746;100;0,01;J1;ferroan;alkali-calcic;101,96;56,08;141,94;61,98;94,2;0,116528911;0,005023005;7,08776E-05;0,05518753;0,048593044;peraluminous;ferroan/alkali-calcic/peraluminous
1214;503611,7645;5496012,567;49;U;"49°37'0.0""";"111°3'0.0""";;49,61666667;111,05;74,11941796;0,180632213;13,38685399;0,040140492;1,836427496;0,040140492;0,311088811;1,254390366;3,432012042;4,716507777;0,040140492;0,632212745;0,010035123;100;0,01;J2;ferroan;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,131295155;0,022367874;0,000282799;0,055372895;0,050069085;peraluminous;ferroan/calc-alkalic/peraluminous
1215;400445,5508;5803909,048;49;U;"52°22'35.0""";"109°32'15.0""";;52,37638889;109,5375;73,98577582;0,200340579;13,45286988;0,911549634;0,500851447;0,130221376;0,370630071;0,460783332;4,85825904;4,808173896;0,010017029;0,300510868;0,010017029;100;0,01;Tr;magnesian;alkalic;101,96;56,08;141,94;61,98;94,2;0,131942623;0,008216536;7,05723E-05;0,078384302;0,051042186;metaluminous;magnesian/alkalic/metaluminous
1216;707226,8693;5075284,971;53;T;"45°48'0.0""";"137°40'0.0""";;45,8;137,6666667;74,03769046;0,210505213;13,42221331;1,884522855;0,761828388;0,070168404;0,40096231;0,75180433;4,550922213;3,508420209;0,010024058;0,380914194;0,010024058;100;0,01;K2;magnesian;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,131641951;0,013405926;7,06218E-05;0,073425657;0,037244376;peraluminous;magnesian/calc-alkalic/peraluminous
1217;471897,6309;5848249,964;50;U;"52°47'0.0""";"116°35'0.0""";;52,78333333;116,5833333;74,00801603;0,220440882;13,82765531;0,200400802;1,082164329;0,03006012;0,470941884;0,541082164;4,158316633;4,909819639;0,04008016;0,501002004;0,01002004;100;0,01;Tr;magnesian;alkali-calcic;101,96;56,08;141,94;61,98;94,2;0,135618432;0,009648398;0,000282374;0,067091265;0,052121228;peraluminous;magnesian/alkali-calcic/peraluminous
1218;419006,851;5975572,711;50;U;"53°55'20.0""";"115°46'0.0""";;53,92222222;115,7666667;74,14173861;0,10038145;12,88897812;0,451716523;1,154386669;0,030114435;0,722746436;0,95362377;5,721742622;3,212206384;0,030114435;0,582212407;0,010038145;100;0,01;Tr-J;magnesian;alkali-calcic;101,96;56,08;141,94;61,98;94,2;0,126412104;0,017004703;0,000212163;0,092315951;0,034099855;peralkaline;magnesian/alkali-calcic/peralkaline
1219;439220,7079;7565885,128;1;W;"68°12'0.0""";"178°28'0.0""WW";W;68,2;-178,4666667;73,70995109;0,169677613;14,86176265;0,668729414;0,429184549;1,487174369;0,019962072;0,558938018;3,034234954;4,511428286;0,039924144;0,499051802;0,009981036;100;0,14;K1;ferroan;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,145760716;0,009966798;0,000281275;0,048955065;0,04789202;peraluminous;ferroan/calc-alkalic/peraluminous
1220;469380,1372;6866890,995;54;V;"61°56'0.0""";"140°25'0.0""";;61,93333333;140,4166667;74,03508772;0,100250627;14,04511278;0,170426065;1,563909774;0,010025063;0,180451128;1,052631579;3,007518797;5,253132832;0,010025063;0,561403509;0,010025063;100;0,04;J3;ferroan;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,137751204;0,018770178;7,06289E-05;0,048524021;0,055765741;peraluminous;ferroan/calc-alkalic/peraluminous
1221;396850,2772;5100467,017;50;T;"46°3'0.0""";"115°40'0.0""";;46,05;115,6666667;74,12425976;0,200742748;14,01184382;1,033825153;0,070259962;0,010037137;0,250928435;0,843119542;4,195523437;4,707417445;0,010037137;0,531968283;0,010037137;100;0,01;J;magnesian;alkali-calcic;101,96;56,08;141,94;61,98;94,2;0,13742491;0,015034229;7,07139E-05;0,067691569;0,049972584;peraluminous;magnesian/alkali-calcic/peraluminous
1222;401843,7582;7527992,288;1;W;"67°51'0.0""";"179°20'0.0""WW";W;67,85;-179,3333333;74,10938284;0,58203713;13,38685399;0,471650778;1,555444054;0,020070246;0,351229303;1,5755143;3,140993477;4,606121425;0,010035123;0,180632213;0,010035123;100;0,46;K1;ferroan;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,131295155;0,02809405;7,06998E-05;0,050677533;0,048897255;peraluminous;ferroan/calc-alkalic/peraluminous
1223;459038,5579;5646280,08;49;U;"50°58'0.0""";"110°25'0.0""";;50,96666667;110,4166667;74,0276664;0,240577386;12,59021652;0,631515638;1,323175621;0,040096231;0,62149158;1,202886929;4,410585405;4,310344828;0,060144346;0,53127506;0,010024058;100;0,01;J1;magnesian;alkali-calcic;101,96;56,08;141,94;61,98;94,2;0,12348192;0,021449482;0,000423731;0,07116143;0,045757376;metaluminous;magnesian/alkali-calcic/metaluminous
1224;484493,2486;6918777,822;57;V;"62°24'0.0""";"158°42'0.0""";;62,4;158,7;73,48989949;0,318439646;13,7526122;0,975221415;0,885660265;0,059707434;0,626928053;2,000199025;4,517862474;2,278833715;0,009951239;1,074733804;0,009951239;100;0,69;K2;magnesian;calcic;101,96;56,08;141,94;61,98;94,2;0,134882426;0,035666887;7,01088E-05;0,072892263;0,024191441;peraluminous;magnesian/calcic/peraluminous
1225;604445,207;5022696,801;53;T;"45°21'0.0""";"136°20'0.0""";;45,35;136,3333333;73,94352093;0,340476667;13,73923493;0,981373923;0,971359904;0,070098137;0,300420589;1,161626277;3,615061086;4,125776087;0,01001402;0,731023433;0,01001402;100;0,01;K2;magnesian;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,134751225;0,020713735;7,05511E-05;0,058326252;0,043798048;peraluminous;magnesian/calc-alkalic/peraluminous
1226;556042,5171;5894384,241;50;U;"53°11'45.0""";"117°50'20.0""";;53,19583333;117,8388889;73,78097522;0,169864109;13,88888889;0,889288569;1,209032774;0,039968026;0,479616307;1,049160671;3,577138289;3,976818545;0,119904077;0,809352518;0,009992006;100;0,01;Tr;magnesian;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,136218997;0,018708286;0,000844752;0,057714396;0,042216757;peraluminous;magnesian/calc-alkalic/peraluminous
1227;576104,739;5478012,004;49;U;"49°27'0.0""";"112°3'0.0""";;49,45;112,05;73,48198288;0,129404738;13,92594067;0,328488951;2,84690424;0,009954211;0,169221581;0,836153693;3,294843719;4,917380052;0,029862632;0,019908421;0,009954211;100;0,01;J1-J2;ferroan;alkali-calcic;101,96;56,08;141,94;61,98;94,2;0,136582392;0,014910016;0,000210389;0,053159789;0,052201487;peraluminous;ferroan/alkali-calcic/peraluminous
1228;295487,939;5259482,925;54;T;"47°27'24.0""";"138°17'12.0""";;47,45666667;138,2866667;73,54054593;0,229129309;13,56843993;1,125722255;1,145646543;0,049810719;0,398485754;0,537955768;4,283721857;4,851564057;0,039848575;0,219167165;0,009962144;100;0,01;Pg;magnesian;alkali-calcic;101,96;56,08;141,94;61,98;94,2;0,133076108;0,009592649;0,000280742;0,069114583;0,051502803;peraluminous;magnesian/alkali-calcic/peraluminous
1229;641432,8064;4994241,768;53;T;"45°5'15.0""";"136°47'50.0""";;45,0875;136,7972222;73,91609092;0,340442575;13,47752078;1,04135376;0,791028337;0,060078102;0,450585761;0,881145489;3,915089617;4,025232803;0,540702914;0,550715931;0,010013017;100;0,01;K2-Pg;magnesian;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,132184394;0,015712295;0,003809377;0,063166983;0,042730709;peraluminous;magnesian/calc-alkalic/peraluminous
1230;456450,4698;5616645,977;49;U;"50°42'0.0""";"110°23'0.0""";;50,7;110,3833333;73,50393309;0,298715523;12,79498158;0,856317833;1,214776461;0,019914368;0,906103754;1,155033357;4,132231405;4,381161008;0,129443393;0,597431047;0,009957184;100;0,01;J1;magnesian;alkali-calcic;101,96;56,08;141,94;61,98;94,2;0,125490208;0,020596173;0,000911959;0,0666704;0,04650914;metaluminous;magnesian/alkali-calcic/metaluminous
1231;688443,1528;5616151,019;49;U;"50°40'0.0""";"113°40'0.0""";;50,66666667;113,6666667;74,18090452;0,08040201;14,07035176;0,120603015;1,256281407;0,050251256;0,180904523;0,522613065;4,552763819;4,100502513;0,180904523;0,693467337;0,010050251;100;0,01;J3;ferroan;alkali-calcic;101,96;56,08;141,94;61,98;94,2;0,137998742;0,009319063;0,001274514;0,07345537;0,043529751;peraluminous;ferroan/alkali-calcic/peraluminous
1232;372910,3941;5951556,149;50;U;"53°41'50.0""";"115°4'30.0""";;53,69722222;115,075;74,09898605;0,170665596;13,80383496;1,00391527;0,742897299;0,050195763;0,250978817;0,461801024;4,367031423;4,76859753;0,030117458;0,240939665;0,010039153;100;0,01;Tr-J;magnesian;alkali-calcic;101,96;56,08;141,94;61,98;94,2;0,135384807;0,008234683;0,000212184;0,070458719;0,050622054;peraluminous;magnesian/alkali-calcic/peraluminous
1233;404372,2111;7594848,062;54;W;"68°27'0.0""";"138°40'0.0""";;68,45;138,6666667;73,78786364;0,279916025;12,96611017;1,859442167;1,609517145;0,029991003;0,289913026;1,649505148;2,939118265;4,538638408;0,009997001;0,029991003;0,009997001;100;0,55;K1;ferroan;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,127168597;0,02941343;7,04312E-05;0,04742043;0,048180875;peraluminous;ferroan/calc-alkalic/peraluminous
1234;365493,0189;6735611,757;56;V;"60°44'0.0""";"150°32'0.0""";;60,73333333;150,5333333;73,78786364;0,189943017;13,23602919;0,179946016;3,019094272;0,039988004;0,359892032;0,77976607;3,229031291;4,858542437;0,009997001;0,299910027;0,009997001;100;0,02;K2;ferroan;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,1298159;0,01390453;7,04312E-05;0,052097956;0,051576884;peraluminous;ferroan/calc-alkalic/peraluminous
1235;382350,1287;7383713,402;54;W;"66°33'0.0""";"138°21'0.0""";;66,55;138,35;73,67002695;0,189639685;13,59417107;0,399241441;1,596965765;0,059886216;0,62880527;1,018065675;2,764746981;4,661143827;0,179658649;0,908274279;0,329374189;100;0,12;K1;magnesian;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,133328473;0,01815381;0,001265737;0,044607083;0,049481357;peraluminous;magnesian/calc-alkalic/peraluminous
1236;682608,2865;5680879,413;49;U;"51°15'0.0""";"113°37'0.0""";;51,25;113,6166667;73,63799641;0,189582918;15,29634803;0,239473159;0,858112153;0,05986829;0,069846338;0,75833167;4,579924167;3,901416883;0,009978048;0,299341449;0,099780483;100;0,01;J1-J2;ferroan;alkali-calcic;101,96;56,08;141,94;61,98;94,2;0,150023029;0,013522319;7,02976E-05;0,073893581;0,041416315;peraluminous;ferroan/alkali-calcic/peraluminous
1237;386974,755;7662547,913;60;W;"69°3'0.0""";"174°10'0.0""";;69,05;174,1666667;73,36713391;0,059648076;15,18043543;1,063724028;1,014017298;0,089472115;0,258474998;0,745600954;5,527388408;2,296450939;0,009941346;0,367829804;0,019882692;100;0,2;K1;ferroan;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,148886185;0,013295309;7,00391E-05;0,089180194;0,02437846;peraluminous;ferroan/calc-alkalic/peraluminous
1238;659581,4314;5709790,603;49;U;"51°31'0.0""";"113°18'0.0""";;51,51666667;113,3;73,79262074;0,169983002;13,31866813;0,379962004;1,429857014;0,039996;0,559944006;1,059894011;4,099590041;4,439556044;0,069993001;0,629937006;0,009999;100;0,01;J1-J2;magnesian;alkali-calcic;101,96;56,08;141,94;61,98;94,2;0,130626404;0,018899679;0,000493117;0,066143757;0,047129045;metaluminous;magnesian/alkali-calcic/metaluminous
1239;643866,8246;5564883,437;54;U;"50°13'7.0""";"143°1'0.0""";;50,21861111;143,0166667;73,73363972;0,20981117;14,79668299;0,25976621;1,30882206;0,04995504;0,649415526;1,698471376;3,157158557;3,676690978;0,019982016;0,389649316;0,04995504;100;0,05;Pg;magnesian;calcic;101,96;56,08;141,94;61,98;94,2;0,14512243;0,030286579;0,000140778;0,050938344;0,03903069;peraluminous;magnesian/calcic/peraluminous
1240;697568,1062;5939141,221;50;U;"53°33'50.0""";"119°59'0.0""";;53,56388889;119,9833333;73,82953181;0,300120048;12,35494198;0,320128051;2,200880352;0,040016006;1,140456182;2,090836335;3,451380552;3,791516607;0,070028011;0,400160064;0,010004002;100;0,01;J3;magnesian;calcic;101,96;56,08;141,94;61,98;94,2;0,121174401;0,037283102;0,000493363;0,055685391;0,040249646;metaluminous;magnesian/calcic/metaluminous
1241;658936,2303;6002328,924;50;U;"54°8'40.0""";"119°26'0.0""";;54,14444444;119,4333333;73,68210863;0,129792332;12,02076677;0,149760383;2,146565495;0,029952077;1,297923323;1,397763578;4,522763578;4,093450479;0,069888179;0,44928115;0,009984026;100;0,01;Tr;magnesian;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,117896889;0,024924458;0,000492378;0,072971339;0,043454888;metaluminous;magnesian/calc-alkalic/metaluminous
1242;582202,3523;4923608,739;53;T;"44°27'40.0""";"136°2'0.0""";;44,46111111;136,0333333;73,74575255;0,24985009;12,07275635;2,968219069;1,309214471;0,059964022;0,309814112;0,739556266;4,357385569;4,117529482;0,009994004;0,049970018;0,009994004;100;0,07;Pg;ferroan;alkali-calcic;101,96;56,08;141,94;61,98;94,2;0,11840679;0,013187523;7,04101E-05;0,070303091;0,043710504;metaluminous;ferroan/alkali-calcic/metaluminous
1243;441613,9939;5551921,675;49;U;"50°7'0.0""";"110°11'0.0""";;50,11666667;110,1833333;74,14590032;0,120578778;15,77572347;1,165594855;0,66318328;0,030144695;0,391881029;0,633038585;2,813504823;3,386254019;0,150723473;0,592845659;0,13062701;100;0,24;J2;magnesian;calcic;101,96;56,08;141,94;61,98;94,2;0,154724632;0,011288135;0,001061882;0,045393753;0,035947495;peraluminous;magnesian/calcic/peraluminous
1244;381885,7175;6592011,124;56;V;"59°27'0.0""";"150°55'0.0""";;59,45;150,9166667;74,00461338;0,190552603;14,20118343;0,501454217;2,21642764;0,040116337;0,441279711;1,935613279;3,700732123;2,597532845;0,080232675;0,07020359;0,020058169;100;0,12;K1;ferroan;calcic;101,96;56,08;141,94;61,98;94,2;0,139281909;0,034515215;0,000565258;0,059708489;0,027574659;peraluminous;ferroan/calcic/peraluminous
1245;445988,7006;4773830,2;53;T;"43°6'55.0""";"134°20'10.0""";;43,11527778;134,3361111;73,79475895;0,130026005;13,45269054;1,040208042;1,420284057;0,050010002;0,080016003;0,590118024;4,280856171;4,780956191;0,010002;0,360072014;0,010002;100;0,01;K2;ferroan;alkali-calcic;101,96;56,08;141,94;61,98;94,2;0,131940864;0,010522789;7,04664E-05;0,069068347;0,05075325;peraluminous;ferroan/alkali-calcic/peraluminous
1246;557178,4604;5188768,408;48;T;"46°51'0.0""";"105°45'0.0""";;46,85;105,75;74,02428012;0,240794622;13,63499549;1,675529247;0,892946724;0,060198656;0,491622354;1,153807565;3,140363199;4,113574797;0,050165546;0,511688572;0,010033109;100;0,04;J2;magnesian;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,133728869;0,020574315;0,000353428;0,050667364;0,043668522;peraluminous;magnesian/calc-alkalic/peraluminous
1247;383650,474;5801649,907;50;U;"52°21'10.0""";"115°17'30.0""";;52,35277778;115,2916667;73,86124737;0,250275303;11,23235559;1,862048253;1,651816999;0,040044048;0,911002102;1,261387526;3,403744119;4,605065572;0,120132145;0,790869957;0,010011012;100;0,01;Tr;magnesian;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,110164335;0,022492645;0,000846359;0,054916814;0,048886046;metaluminous;magnesian/calc-alkalic/metaluminous
1248;402094,2497;5843592,741;50;U;"52°44'0.0""";"115°33'0.0""";;52,73333333;115,55;73,89300741;0,160288519;14,69645362;0,160288519;1,723101583;0,030054097;0,100180325;0,450811461;3,125626127;5,3396113;0,090162292;0,220396714;0,010018032;100;0,01;Tr;ferroan;alkali-calcic;101,96;56,08;141,94;61,98;94,2;0,144139404;0,008038721;0,000635214;0,050429592;0,056683772;peraluminous;ferroan/alkali-calcic/peraluminous
1249;655395,2412;5048758,093;53;T;"45°34'30.0""";"136°59'30.0""";;45,575;136,9916667;73,52472089;0,23923445;13,52671451;2,043460925;1,076555024;0,04984051;0,378787879;0,618022329;4,485645933;3,239633174;0,069776715;0,737639553;0,009968102;100;0,1;K2;magnesian;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,132666874;0,01102037;0,000491593;0,072372474;0,03439101;peraluminous;magnesian/calc-alkalic/peraluminous
1250;447542,5517;5848452,139;49;U;"52°47'0.0""";"110°13'20.0""";;52,78333333;110,2222222;74,20523139;0,241448692;13,92354125;0,69416499;0,804828974;0,060362173;0,432595573;1,177062374;4,024144869;4,024144869;0,010060362;0,392354125;0,010060362;100;0,01;Tr-J;magnesian;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,136558859;0,020988987;7,08776E-05;0,064926506;0,04271916;peraluminous;magnesian/calc-alkalic/peraluminous
1251;461677,8472;7756894,162;53;W;"69°55'0.0""";"134°0'0.0""";;69,91666667;134;73,27637592;0,327836281;14,54400954;0,347705146;1,331213988;0,079475462;0,496721637;1,539837075;3,616133519;4,251937214;0,10927876;0,069541029;0,009934433;100;0,43;K1;magnesian;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,142644268;0,027457865;0,000769894;0,058343555;0,045137338;peraluminous;magnesian/calc-alkalic/peraluminous
1252;512670,9281;5205177,589;48;T;"47°0'0.0""";"105°10'0.0""";;47;105,1666667;74,14295768;0,25133206;13,51161154;1,347139841;0,844475721;0,191012366;0,150799236;1,105861064;2,824972353;5,288026541;0,221172213;0,110586106;0,010053282;100;0,01;J;ferroan;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,132518748;0,019719348;0,001558209;0,045578773;0,056136163;peraluminous;ferroan/calc-alkalic/peraluminous
1253;524071,3207;5043171,797;53;T;"45°32'30.0""";"135°18'30.0""";;45,54166667;135,3083333;73,76475295;0,090018004;13,91278256;0,220044009;1,940388078;0,060012002;0,220044009;0,670134027;3,960792158;4,550910182;0,110022004;0,49009802;0,010002;100;0,01;K2;ferroan;alkali-calcic;101,96;56,08;141,94;61,98;94,2;0,13645334;0,011949608;0,00077513;0,063904359;0,048311148;peraluminous;ferroan/alkali-calcic/peraluminous
1254;414050,9858;4839106,153;53;T;"43°42'0.0""";"133°56'0.0""";;43,7;133,9333333;73,72788164;0,079976007;13,2860142;0,859742077;0,879736079;0,039988004;0,32990103;1,129661102;3,468959312;5,568329501;0,019994002;0,599820054;0,009997001;100;0,01;K2;magnesian;alkali-calcic;101,96;56,08;141,94;61,98;94,2;0,130306142;0,020143743;0,000140862;0,055969011;0,059111778;metaluminous;magnesian/alkali-calcic/metaluminous
1255;428905,1593;6527716,362;56;V;"58°53'0.0""";"151°46'0.0""";;58,88333333;151,7666667;73,4123034;0,358351583;14,25442962;1,622536333;1,045192116;0,049771053;0,587298427;1,363726856;3,135576349;3,712920565;0,15926737;0,179175791;0,119450528;100;0,06;K1;magnesian;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,139804135;0,024317526;0,001122075;0,050590131;0,039415293;peraluminous;magnesian/calc-alkalic/peraluminous
1256;442451,1675;5149876,586;48;T;"46°30'0.0""";"104°15'0.0""";;46,5;104,25;73,81643479;0,200180162;13,11180062;0,710639576;1,010909819;0,070063057;0,890801722;1,291162046;3,343008708;4,844359924;0,060054049;0,640576519;0,010009008;100;0,07;Tr;magnesian;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,128597495;0,023023574;0,000423095;0,053936894;0,051426326;peraluminous;magnesian/calc-alkalic/peraluminous
