3943|- (69°50' ,142°20')|.Quartz syenodiorite|.K1|.Upper-Kuranakh Nyulku massif||.G.S.Chugunov|(V.V||.Boyarshinov,1969) . 
3944- (68°50' ,172°42') |.Granite||.Ki'|.Yanra-Karpung mass i f|.Det.:H2o+-0.70|(I.I.Akramovsky,1960). 
3945- (66°24' ,138°32')|.Granod i orite|-porphyry|.J3-K1|.Khangas massif|.A.V.Skri pina|.Oth|. :S03-0.62|{A.N.Vishnevsky,1973). 
3946- (50°56' ,113°17')|.Hb-Bt granosyenite|.J1_2|.V.Ant ipin|(A||.I.Shevtsov,1967) . 
3947- (53°21'45",119°06')|.Granodiorite|.Tr|(E.M||.Leyfman,1967) . 
3948- (65°13' ,175°ll'W)|.Bt|-Hb granite||.K2|.Emnelen massif||.Oth.:C02-0.39|(V||.N.Stavitsky||,1959) . 
3949- (48°11'35",137°55'50")|.Granodiorite|.Pg|.S.Ya.Matytsin|.Oth.:S03-0.0l|(V|.A.Yarmolyuk,1949) . 
3950- (69°34',140°44')|.Bt-Hb granod iorite medium-grained|.K1|.Tal akhtakh massif||.A.V.Mashinistova|(L|.A.Musalitin,1967). 
3951|- (69°27' |,142°10')|.Granodiorit e|.K1|.Il'in|-Emneken massif|.G.S.Chugunov|(V.V.Boyarshiniv||,1969) . 
3952- (52°31'40".114°02')|.Granosyenite|.Tr|.M.I.Merkul'eva|(A.A.Matlashov||,1969) . 
3953- (50°15' ,112°23')|.Bt|-Hb granodiorite||.J 2|(l.S.Valitskaya,1939). 
3954- (62°41' ,158°40')|.Granodiori te|.K2|.Garmandin massif|.M.V.Kondrashina||.Det. :H2o+-0.93|(I|.P.Vasetsky,1965). 
3955- (55°35'30",117°47')|.Granosyenite|.Tr|.U.M.Ader|(E.M.Fal'kin,1969). 
3956- (46°24'50",135°49'50")|.Granod iorite|.K2|.Tatiba Upper-Tatiba massif|(V|.A.Nikogosyan,1966) . 
3957- (51°37' ,135°43')|.Granodiorit e|.K2|(N.G.Osipov,1961) . 
3958- (66°11' ,129°33')|.Granite||.K1|.Khoboyotuu-Echiy massif|(N|.A.Tseydler,1969) . 
3959- (67°55' ,178°17'W)|.Granodiori te||.K2|.Upper-Yam mass if|(A|.A.Dontsov,1946) . 
3960- {62°05' ,139°28')|.Quart z monzonite||.K1|.Dzhotyskan massif|.N.D|.Tikhon'ki kh|(I|.G.Vol kodav,1966) .  
3961- (46°12'40",137°30'15")|.Granodiorite|.K2|.Det.:H2o+-0.88|(G.A.Amel'chenko,1976). 
3962- (66°56' ,157°50')|.Granodiorite|.K1|.Lis|'in massif|(Yu.M.Neklyudov,1971). 
3963- (47°15' ,138°41')|.Granodiorite|.K2-Pg1|.Samargin Pugdin massif|(V.P.Simanenko,1972). 
3964- {53°39'40",113°17'30")|.Granite coarse-grained|.Tr|.Sherbakhtin intrusion|.Oth.:S0~ |-0.20|(A.A|.Malyshev,1960). 
3965- (60°42' ,138°30')|.Bt-Hb granodiorite|.K1|.Uemlyakh massif|.G.G.Braginetz|.Det.:H2o|-0.25|{N.V.Goloperov,1962). 
3966- (66°56' ,156°42')|.Granodiorite|.K1|(Yu.M.Neklyudov,1971). 
3967- (63°36' ,157°02')|.Granodiorite|.K2|.Plituk massif|.I.S.Ryabova|.Det.:H2o+-0.59|{K.L.L'vov,1964). 
3968- (66°24' ,138°35')|.Granodiorite-porphyry|.J3-K1|.Khangas massif|.A.V.Skripina|(A.N.Vishnevsky,1973). 
3969- (55°26' ,118°55'30")|.Granodiorite|.Tr|.A.I.Fedorova|(K.F.Khatskevich,1968). 
3970- (68°10' ,164°49')|.Quartz diorite|.K2|.L.G.Semenova|.Oth.:S-0.02|(V.S.Degtyarev,1961). 
3971- (65°19' ,173°22'W)|.Granodiorite|.K1|.A.P.Burmistrova|(E.A.Makarov,1976). 
3972- (54°07',135°05')|.Granodiorite|.K2-Pg|.Tula massif|(S.I.Gorokhov,1962). 
3973- (45°28'53",135°27'30")|.Bt-Hb granodiorite|.K2|.Yamutinzin massif|.S.Ya.Matytsin|(L.V.Krivitsky,1947). 
3974- (69°40' ,170°28')|.Granodiorite|.K2|.Yanra-Paak massif|.S.M.Shadskaya|.Oth.:C02-0.09|(A.M.Demin,1950). 
3975- (47°15'50",138°46")|.Granosyenite|.K2|.A.S.Akel'eva|(V.K.Putintsev,1953). 
3976- (62°05' ,139°28')|.Quartz monzonite|.K1|.Dzhotyskan massif|.E.M.Atanova|(V.E.Skripnikov,1966). 
3977- (52°51'50",119°45')|.Granodiorite porphyraceous|.J3|.Malinovsky stock|.U.M.Ader|(V.S.Shmarlin,1968). 
3978- (65°46' ,170°56'W)|.Granite|.K1|.Nunyam massif|.Oth.:C02-0|.88|(I.M.Sargina,1960). 
3979- (44°28'37",134°47'30")|.Granodiorite|.K2-Pg1|.Pribrezhny massif|(B.V.Kuznetsov,1965). 
3980- (64°52' ,135°15')|.Granodiorite-porphyry|.K2|.Tengkelin massif|.Oth.:F-0.06|(S.A.Ivanov,1973). 
3981- (54°29' ,137°50'} |.Granodiorite|.K2|(S.I.Gorokhov,1955) . 
3982- (64°37' ,144°07') |.Granodiorite micropegmatitic|.K1|.Taryn massif|.N.A|.Khil' (K|.V.Plastinin|,1976) . 
3983- (64°06' ,143°52') |.Bt granodiorite medium-grained|.K1|.Nel'kan massif|,N.A.Khil' (K|.V.Plastinin,1976). 
3984- (64°07|' ,143°48')|.Bt granodiorite medium-grained|.K1|.Nel'kan mas sif|.S.M.Shadskaya|(K.N|.Rudich,1948). 
3985- (52°38'40",114°02'20")|.Granosyenite|.Tr3-J 1|.L.S.Voronova|{V.A||.Popeko,1968). 
3986- (63°47' ,144°09') |.Granodiorite micropegmatitic||.K1|.Taryn massif||.G|.P.Ignatovich|(K.V.Plast inin,1976) . 
3987- (52°19',112°59') |.Granosyenite porphyraceous||.Tr3|-J1|.D.M|.Shuster|(V||.P.Kuzne~sov,1960). 
3988- (64°13'30",168°12|'30")|.Granodiorite|.K1|.Det|.|:H2o+-0|.49||.Oth.:S03-0.06|(S.P.Skuratovsky,1966). 
3989- (54°03' ,134°57')|.Plagiogranite|.K2-Pg1|{Yu.I.Scherbina'1965). 
3990- {52°08'30",114°10'50")|.Quartz diorite|.Tr|(V.I.Sorochenko,1961). 
3991- {69°33' |,149°20') |.Bt granodiorite|.K1|.Ulakhan|-Sis massif|.A.G|.Dmitrieva|(G|.S.Sonin,1976) . 
3992- {62°11' |,139°12') |.Adamellite medium-grained||.K1|.Middle-Khalyin mas sif|.N.D.Tikhon'kikh|(V|.E|.Skripnikov,1966) . 
3993- {54°11' ,139°36') |.Granodiorite|.K2|.L.A.Kyanno||.Det. :co2-0.03|.Oth|.|:S03-0.0l|(E.N|.Brusko||,1974) . 
3994- (52°57'30",110°1 2'30")|.Granosyenite|.Tr|.Verkhneoninsky stock|{E.N|.Zeleny'1971). 
3995- (64°22' ,163°30') |.Granodiorite|.K2|.S.M.Shadskaya|.Oth|.:co2-0.32|(M.N.Kozhemyako,1947) . 
3996- (50°05',109°53') |.Granodiorite|.Tr|.M.V.Freyde||.Oth.:Ba0-0.05|(Yu.P.Den'gin,1956). 
3997- (62°06' ,139°24')|.Quartz monzonite|.K1|.Middle-Khalyin massif|.N.D.Tikhon'kikh|(l.G.Volkodav|,1966) . 
3998- (52°50' ,139°02')|.Hb-Bt granite||.K2|.Sergo-Mikhaylovsky massif|(Ya.I.Fayn,1958). 
3999- (44°31'50",136°11|')|.Diorite|.Pg 1_2|.T.G|.Shpak|(G.A.Valuy,1975) . 
4000- (56°49' ,119°30'30")|.Granosyenite|.Mz|.Sakun massif|.V.I.Zhigalova|(A.A.Mikhalevich,1969) . 
4001- (51°43'10",107°41')|.Granite|.Tr|.Eastern massif||;Oth.:So3-0.06|(D.V.Trunev,1961). 
4002- (50°30'40",103°50'30")|.Granosyenite|.Tr-J|(Ts.B.Tarchimaev,1962). 
4003- (46°56'04",137°02'45")|.Granodiorite|.K2|(A.A.Syas'ko,1969). 
4004- (69°42' ,170°27'}|.Granodiorite porphyraceous|.K2|.Yanra-Paak massif|(M.I.Rokhlin,1937}. 
4005- (61°11' ,138°43')|.Amf-Bt granodiorite medium-grained|.K1|.Dzhelin'in massif|.E.B.Galayskaya|(G.A.Grinberg,1965). 
4006- (46°01'30",143°24'35"}|.Granodiorite|.Pg|.Aniva intrusive|.L.K.Markova|(V.I.Naryzhny's coll.,1963). 
4007- (55°59' ,122°47')|.Granodiorite|.J|.Chilchin massif|(Yu.V.Bufeev,1962). 
4008- (51°00' ,113°18')|.Granodiorite|(granite|)medium-grained|.J1_2|.Ulotuy massif|.N.I.Serebryakova|(E.V.Barabashev,1962}. 
4009- (51°59' ,133°59')|.Quartz diorite|.K2|(V.V.Onikhimovsky,1948). 
4010- (47°33'15",138°12'52")|.Granodiorite|.Pg1|.Khulimin Sakhotin massif|(V.G.Sigov,1973) . 
4011- (64°48' ,145°45')|.Bt granodiorite medium-grained|.K1|.Chingakan massif|.M.P.Belopol'skaya|(D.S.Golota,1945}. 
4012- (46°28'30",136°16'20")|.Granodiorite|.K2|.Det.:H2o+-0.76|(V.K.Matushkin,1974). 
4013- (68°52' ,163°07')|.Bt-Hb quartz diorite|.K2|.Oth.:S-0.22|(V.V.Gulevich,1963). 
4014- (53°53'40",117°38'50")|.Bt granosyenite|(granite|)porphyraceous|.Tr-J|.N.A.Lebedeva|(V.S.Ivanov,1968). 
4015- (50°20' ,108°45')|.Granosyenite|.Tr|.Gremyachin massif|.N.P.Mel'nikova|(V.V.Starchenko,1968). 
4016- (69°32' ,148°35')|.Granodiorite|.K1|.Ulakhan-Sis massif|.A.I.Kaleschuk|(G.S.Sonin,1976). 
4017- (67°23' ,157°41')|._Granodiorite|.K1|(A.A.Konstantinovsky,1969). 
4018- (53°57' ,139°52')|.Granodiorite|.Pg1|.Evatika massif|.S.M.Kireeva|.Det.:co2-0.14|(N.I.Yusovskikh,1973). 
4019- (62°05',139°28')|.Q4artz monzonite porphyraceous|.K1|.Dzhotyskan massif|.N.D.Tikhon'kikh|(l.G.Volkodav,1966) . 
4020- (62°35' ,139°17')|.Bt-Hb granodiorite medium-grained|.K1|.Kurum massif|.Oth.:co2-0.27|(V.I|.Solov'ev,1963) . 
4021- (67°33' ,169°24')|.Granite|-porphyry|.K2|.Imreney massif|.L.G.Semenova|.Oth.:S-0.22|(V.S.Degtyarev,1964). 
4022|- (43°53'05",134°30")|.Granodiorite-porphyry. 'K2-Pg1|(M.A.Smirnova,1961). 
4023- (50°05',109°52')|.Granosyenite|.J2|.O.P.Maratkanova|(E.T.Bubnov,1967).  
4024- (63°38' ,144°06')|.Granodiorite micropegmatitic|.K1|.Taryn massif|.N.A.Khil' (K.V.Plastinin,1976). 
4025- (64°00'32",168°30'17")|.Plagiogranite|.K1|.V.A.Sidorov|(V.A.Faradzhev,1971). 
4026- (44°16'40",135°47'50")|.Granodiorite|.K2-Pg1|.Pribrezhny massif|(B.V.Kuznetsov,1965). 
4027|- (49°42'~111°42')|.Quartz diorite|(granodiorite)|.Tr|.V.G.Nomokonova|(P.E.Lunenok,1939). 
4028- (51°46' ,138°30')|.Quartz diorite|.K2|(V.S.Kuzmin,1946). 
4029- (53°03'30",119°05'20")|.Granodiorite|.Tr|.A.I.Fedorova|(S.A.Kozlov,1968). 
4030- (46°00' ,137°30')|.Granodiorite|.K2|(V.N.Ovechkin,1978). 
4031|- (61°13' ,153°40')|.Bt-Hb granodiorite|.K1|.Middle|-Khilganin massif|.M.V.Kondrashina|.Det|. :co2-0.18|(Yu.G.Kobylyansky,1964). 
4032|- (51°17' ,113°39')|.Granodiorite medium-grained|.J3|.Sypchugur massif||.N.A.Lebedeva|(P.I|.Kovalev,1968). 
4033- (69°27' ,142°49')|.Bt granite fine|-grained|.K1|.Dulgalakh-Chuochur massif|.G.S.Chugunov|(V.V.Boyarshinov,1967). 
4034- (46°10'45",136°08'20")|.Monzogranodiorite|.K2|.East|-Kondomin massif|.6.G.Arbidan|(E.P.Izokh,1957) . 
4035- (50°15' ,112°18')|.Granodiorite|.J2|(I.S.Valitskaya,1939). 
4036- (50°05' ,108°14')|.Granodiorite|(quartz diorite)|.Tr|.Lower-Ramsky massif|.N.I.Serebryakova|(A.V.Vnukov,1960). 
4037- (44°18'25",135°11'30")|.Granodiorite-porphyry|.K2-Pg1|.Lower-Kintsukhin massif|(I.I.Antushevich,1966). 
4038- (64°21'14",164°19'30")|.G-ranodiorite-porphyry|.K2|(S.S.Lobunetz,1968). 
4039|- (63°31' ,157°04')|.Bt-Hb granodiorite|.K2|.N.I.Morozova|.Det.:H2o+-0.65|(Yu.M.Senkovsky,1961). 
4040- (52°56' ,136°13')|.Granodiorite|.K2-Pg1|.Koltaur massif|(Ya.I.Fayn,1964). 
4041- (46°26'25",136°39'40")|.Quartz diorite|.K2|.Det.:H2o+-l.OO|(V.K.Matushkin?l972). 
4042- (67°04' ,167°04')|.Granodiorite|.K1|.Koranveem massif|.I.S.Ryabova|.Oth.:S-0.01|{I.A.Yudakov,1959). 
4043- (53°05' ,133°15')|.Granodiorite porphyraceous|.K2|(G.I.Neronsky,1962). 
4044- (68°06' ,178°33'W)|.Granodiorite|.K1|.Kamenka stock|.Oth.:Rb20-0.03|,Li20-0.0l|?Ba0-0.14|,Zro2-0.04|?F-0.04|(Z.G.Karaeva,1967). 
4045- (63°38' ,144°06')|.Granodiorite micropegmatitic|.K1|.Taryn massif|.N.A.Khil'|.Oth.:S03-0.24|(K.V.Plastinin,1976). 
4046- (61°12' ,150°06')|.Granodiorite|.J1|.Professorsky massif|(P.N.Spiridonov,1940). 
4047- (45°33'15",133°31'35")|.Granodiorite|.K2|.Yamutinzin massif|(N.K.Flyaga?l962). 
4048- (49°59' ,111°31')|.Granodiorite|.J2|.M.T.Selyutina|(V.V.Starchenko,1961). 
4049- (59°39' ,150°39')|.Granodiorite|.K1|.Magadan batholite|(A.M.Demin,1945). 
4050- (64°22' ,173°35'W)|.Granodiorite|.K1|.Providensky Valkarvaam massif|.N.N.Shavrova|(A.V.Andrianov?l939). 
4051- (67°00' ,136°20')|.Granodiorite porphyraceous coarse-grained|.K1|.Tirekhtyakh massif|(D.P.Vas'kovsky?l951). 
4052- (53°28'30",157°19')|.Plagiogranite|.Mz|.G.I.Guzieva|.Oth.:S03-0.04|(D.A.Babushkin?l967). 
4053- (44°55'36",134°58'27")|.Granodiorite|.K2-Pg1|.Lower-Kuentsin massif|(M.N.Novikova?l956). 
4054- (63°30' ,144°07')|.Granodiorite micropegmatitic|.K1|.Taryn massif|.|.N.A.Khil' (K.V.Plastinin,1976). 
4055- (58°59' ,152°08')|.Granodiorite|.K1|.South-Eastern massif|.Det.:H2o+-0.53|(V.F.Karpichev,1960). 
4056- (49°30' ,113°25'30")|.Quartz diorite|.Tr|.Tsagan-Chulutin massif|.Oth.:so3-0.10|(Tochtokh,1974). 
4057- (47°12'05",137°28'30")|.Granodiorite-porphyry|.K2|(V.V.Sigov,1969). 
4058- (65°08' ,134°55')|.Adamellite|.K1|.Enachin massif|.Oth.:F-0.07|(S.A.Ivanov,1973). 
4059- (55°04' ,130°03')|.Quartz diorite fine-grained|.K1|(V.A.Dyrenko,1962). 
4060- (46°24'25",135°51'15")|.Bt granite|.K2|.Upper-Tatiba massif|(V.A.Nikogosyan,1966). 
4061- (59°58' ,143°15')|.Granodiorite-porphyry|.K2|.N.S.Sergutina|.Det.:H2o+-1.60|(I.K.Mukhomor,1960) 
4062- (63°29' ,141°55')|.Bt adamellite porphyraceous|.K1|.Right-Kyuentin massif|.P.M.Bosek|.Oth.:Zr02-0.02|,so3-0.30|(S.I.Gavrikov,1951). 
4063- (69°36' ,170°11')|.Granodiorite|.K2|.Pevek massif|.Oth.:C02-0.07|,S-0.06|(B.M.Flerov,1953~. 
4064- (72°47' ,140°45')|.Granodiorite|.K|.Svyatoy Nos massif|(S.V.Ryabenko,1975). 
4065- (64°59' ,172°28'W)|.Quartz diorite|.K1|.Vukvunay massif|.Oth.:S-0.03|(S.E.Sinitsky,1953). 
4066- (53°08' ,126°21')|.Granodiorite|.K2|(K.P.Karavanov,1962). 
4067- (68°45' ,133°58')|.Granodiorite|.K1|.Ochuun massif|(V.B.Spektor,1966). 
4068- (69°31',148°32')|.Bt granodiorite|.K1|.Ulakhan|-Sis massif|.A.G.Dmitrieva|(G.S|.Sonin,1976). 
4069- (66°13' ,134°35')|.Bt-Amf granodiorite|.K2|.Ketekhtyakh massif|(V.E.Abel' ,1969) . . 
4070L|(53°03' ,139°04')|.Granodiorite|.K2|.Dalzhin massif|(E.P.Zarembsky,1961). 
4071- (62°32'30",173°14')|.Granodiorite|.K|.T.P.Popova|(O.N.Ivanov,1972). 
4072- (66°45',178°22'W)|.Granodiorite|.K1|.Venilem Southern massif|.Z.I.Karpicheva|(V.K.Sidakov,1963).  
4073- (65°23' ,173°50'W)|.Granodiorite-porphyry|.K2|.Oth.:C02-0.28|(G.A.Zhukov,1956). 
4074- (67°05' ,177°09')|.Bt-Hb granodiorite-porphyry||.K1|.Upper|-Tanyurer massif|.G.S.Gormasheva|.Det.:H2o+-0.84|(G.A.Kibanov,1958). 
4075- (69°36' ,170°11')|.Granodiorite|.Mz|.Pevek massif|(S.F.Lugov,1953). 
4076- (67°50' ,178°40'W)|.Granodiorite|.K1|.Venekan massif|(L.V.Kuz'mina,1940). 
-4077- (70°03',140°07')|.Quartz diorite|. |.K1|.Ekachan massif|.N.D.Tikhon'kikh|.Oth.:so3-0.12|(A.M.Uzyunkoyan,1974). 
4078- (54°00' ,114°31')|.Bt granite|.Tr-J1|.L.A.Izarenko|(E.E.Zelensky,1966) . 
4079- (54°06'10"|;117°50'40")|.Granodiorite|.J|(Yu|.V.Kazitsyn,1967). 
4080- (69°40' ,151°24')|.Granodiorite|.J3|.Ulakhan|-S is massif|.Oth.:S03-0.04|(A.V.Artemov,1970). 
4081- (69°30'30",141°14')|.Hb|-Bt quartz monzonite|.K1|.Arga-Emneken massif|.Oth.:F-0.12|,Ba0-0.02|,v2o3-0.0l|(L.A.Musalitin,1966). 
4082- (65°06' ,135°04')|.Granodiorite fine-grained|.K1|.Tinigan massif|.Oth.:Li20-0.0l|,F-0.08|(S.A.Ivanov,1973). 
4083- (44°24'40",133°01'20")|.Granodiorite|.K2|.Sinegorsky massif|(I.K.Nikiforova,1973). 
4084- (46°23'50",135°55'25")|.Granite|.K2|.Tatiba massif|(V.A.Nikogosyan,1966). 
4085- (69°59' ,141°10')|.Bt-Hb quartz monzonite|.K1|.Bakyn massif|(L.G.Demin,1965). 
4086- (55°32' ,135°45')|.Granodiorite|.K1|(V.F.Zubkov,1958). 
4087- (68°04' ,179°14')|.Quartz diorite|.K2|.Right-Taureran massif|.Det.:H2o+-l.09|(K.S.Sukhov,1964). 
4088- (69°41' ,151°40')|.Quartz monzonite|.J3|.Ulakhan-Sis massif|.Det.:co2-0.08|(A.V.Artemov,1970). 
4089- (67°31' ,166°03')|.Granodiorite|.K1|.Shapki massif|.Oth.:S-0.07|,co2-0.85|(N.N.Zlobin,1941). 
4090- (47°15' ,138°41')|.Granodiorite|.Pg1|.Samargin massif|.Det.:H2o+-0.51|(V.P.Davydov,1975). 
4091- (50°46' ,136°23')|.Granodiorite-porphyry|.K2|(V.V.Onikhimovsky,1959). 
4092- (59°34' ,150°50')|.Quartz diorite|.K1|.Magadan batholite|.Oth.:S03-0.09|(V.V.Zakandyrin,1949). 
4093- (49°35' ,111°21') |.Hb-Bt granodiorite|.J2|.A.S.Akel'eva|(N.I.Tikhomirov,1964). 
4094- (53°01'30",119°00'30")|.Granodiorite|.Tr|.A.I.Fedorova|(S.A.Kozlov,1968). 
4095- (60°24' ,151°48')|.Hb|-Bt granodiorite|.K1|.Neorchan massif|.G.S.Gormasheva|.Det.:H2o+|-l.57|,co2-0|.66|(M.P.Krutous,1956). 
4096- (47°10'25",136°42'40")|.Granodiorite-porphyry|.K2|.Sukheno-Katen massif|(E.P.Izokh,1955). 
4097- (65°52' ,165°57')|.Bt-Hb granodiorite|.K1|(E.K.Zotov,1965). 
4098- (60°56' ,147°25')|.Hb-Bt gra~odiorite|.K1|.A.Kh.Brovtman|(S.S.Gerasimenko,1942) . 
4099- (44°42'25",135°19'15")|.Quartz diorite|.K2|.Zubkova|(D.N.Kuznetsov,1967). 
4100- (50°24' ,135°22')|.Quartz diorite|.K1|(B.I.Burde,1962). 
4101|-(49°37' ,112°21')|.Quartz diorite|.J 1_2|{G.V.Shubin,1967). 
4102|-(65°17' ,143°11')|.Granodiorite|.K1|.Uchin massif|{V.G.Kamalyan,1949) . 
4103|-(69°39' ,170°17')|.Granodiorite|.K2|.Peekeney massif|{M.I.Rokhlin,1938). 
4104|-(54°09' ,139°52')|.Granodiorite|.Pg2|{D.I.Gusev,1961). 
4105|-(64°56' ,172°27'W)|.Quartz diorite|.K1|.Vukvunay massif|.Oth.:S|-0.01|(S|.E.Sinitsky,1953) . 
4106-{69°36' ,170°11') |.Granodiorite|.K2|.Pevek massif|.Glazovskaya|.Oth. :S-0.04||,co2-0.08|,Sno2-0.14|(B.L.Flerov,1959). 
4107-(47°20',139°00')|.Granodiorite|.K2-Pg1|.Golden massif|.Det.:H2o+-0||.19|(I||.Z.Bur'yanova~l970). 
4108-(69°53'30",141°12')|.Bt-Hb|.Granodiorite medium-grained|.K1|.Arga-Emneken massif|(L.A.Musalitin,1967). 
4109-{50°04||,109°46')|.Granodiorit€|.Tr||.o~sazonova|{L.I.Agarova,1961). 
4110|-{63°15'54",166°40'35")|.Granodiorite|.K2|.V.A.Sidorov|(V.A.Faradzhev||,1971) . 
4111-(46°19'55",138°01'30")|.Granodiorite|.K2|.Det.:H2o+-0.18|{G.A.Amel|'chenko||,1976} . 
4112|-{63°33'40" |,165°15')|.Granodiorite|.K2|.M.V.Kondrashina|.Det.:H2o+-0|.76|(G||.P|.Preobrazhensky,1969) . 
4Jl~~ (60°26',147°09')|.Granodiorite||.K2|.Pirat massif|(Yu.I.Korshikov,1966) . 
4114-(47°15' ,138°41')|.Granodiorite|.Pg1|.Samargin massif|{V.P.Simanenko,1973}. 
4115|-(47°16'40",138°45'45")|.Granodiorite|.Pg 1 Samargin massif|.Det.:H2o+-0.57|{A.V.Oleynikov,1975). 
4116|-(47°21'36",138°28'48")|.Gra~odiorite medium-grained||.K2|.Unta massif|(F.T.Fedchin,1975). 
41)7|-(67°25' ,166°02')|.Granodiorite|.J3|.Oth.:S-0.08|,co2-l.22|(N.M.Zlobi n|,1941). 
4118|~ (69°50' ,174°26')|.Granodiorite|.K1|.Pyrkhatagyn massif|(M.N.Bogdanova||,1967) . 
4119|-{49°19' ,139°03')|.Granodiorite||.K2|.A|.N.Geraskina|(A.V|.Demin,1966) . 
4120|-(53°22' ,140°13')|.Granodiorite||.Pg|.Gyrman massif|(N.P.Savrasov,1961) . 
4121- (65°59' ,165°27')|.Quartz diorite|.K1|(E.K.Zotov,1965). 
4122- (62°10' ,139°14')|.Tonalite|.K1|.Middle-Khalyin massif|.T.S.Ogneva|(I.G.Volkodav,1966). 
4123- (51°30' ,134°39')|.Quartz diorite|.K2|(M.T.Turbin,1960). 
4124- (63°10' ,157°30')|.Bt-Px granodiorite|.K1|.Khakyrchan massif|(N.M.Keppen,1940). 
4125- (64°56' ,134°21')|.Granodiorite|.K1|.Khunkhadin massif|.Oth.:S03-0.17|,F-0.08|(S.A.Ivanov,1973). 
4126- (45°38'40",137°23'30")|.Granodiorite|.K2|(V.N.Ovechkin,1975). 
4127- (60°26'10",142°07'50")|.Granosyenite|.K2|.Det.:H2o+-0.16|{V.M.Aleksandrov,1970). 
4128- (61°54' ,147°42')|.Granodiorite|.K1|.Nechin massif|(I.I.Tuchkov,1940). 
4129- (63°42'15' ,167°15'40")|.Granodiorite|.K1|(S.S.Lobunetz,1972). 
4130- (44°32'15",135°37'40")|.Granodiorite-porphyry|.K2-Pg1|.E.P.Komogorova|(R.E.Ostroumov,1962). 
4131- (44°31'30",135°37'30")|.Granite-porphyry|.K2|(V.N.Musin,1970). 
4132- (45°34'22",135°20'25")|.Bt-Amf granodiorite|.K2|.Yamutinzin massif||.S.V.Churilina|.Det.:H2o+-0.43|.Oth.:S03-0.27|(M.G.Rub,1947). 
4133- (49°21' ,110°48')|.Quartz diorite|(granite)|.Tr|.L.S.Voronova|(V.F|.Zvonik,1959). 
4134- (51°37' ,135°44')|.Quartz diorite|.K2|(N.G.Osipov,1960). 
4135- (64°44' ,174°38'W)|.Quartz diorite|.K2|.Achchen massif|(S.E.Sinitsky,1953). 
4136- (53°32' ,125°36')|.Granodiorite|.K1|.L.S.Zhukova|.Det.:co2-0.15|(A.S.Vol'sky,1977). 
4137- (49°36' ,112°24')|.Quartz diorite|.J1_2|.L.S.Voronova|(N.K.Dmitrochenko,1965). 
4138- (53°23' ,140°12')|.Granodiorite-porphyry|.K2|.Gyrman massif|(N.P.Savrasov,1961). 
4139- (67°50' ,178°37'W)|.Bt-Hb diorite coarse-grained||.K|.Veshkap massif|.Oth.:F-0.06|,so3-0.03|{A.P.Milov,1964) . 
4140- (51°56' ,138°45')|.Tonalite|.K2|(V.V.Russ,1960). 
4141- (67°26' ,178°21')|.Granite|-porphyry||.K2|.Z|.I.Karpicheva|.Det. :H2o+|-l.10|(G.I.Bogomol ov'1965) . 
4142|- (63°07' ,157°49|' )|.Bt-Hb granosyenite medium-grained|.K2|.Sosedny stock|.Det.:H2o+-0.98'S-0|.02|(Yu.M.Senkovsky,1959) . 
4143|- (69°45' ,136°56|' )|.Hb-Bt g;anodiorite||.K1|.Salayachan group mass ifs|.Oth|. :so3-0||.07|(V.A|.Lavr inovich,1966) . 
4144|- (47°24'24",138°06'54")|.Monzogranod iori te||.K2|.Karakty mass if||.Det|.|:H2o+|-l|.03|'(F.G||.Fedchin1 1975) . 
4145|- (69°58',136°40')|.Hb-Bt granodiorite|.K1|.Dzhalkanakh mas si f|(V|.A.Lavr inovich,1966) . 
4146- (47°11'40",137°28')|.Bt granodior i t e|.K2|(V.V.Sigov,1969). 
4147|- (51°45',107°31||'30")|.Hb granite|(granosyenite)|.T|.Oth.:so3-0.02|(D.V|.Trunev,1961) . 
4148- (44°28'17",134°45'40")|.Granosyenite||.K2|.Berezovsky mass i f|(V|.I|.Vysotsky,1965). 
4149- (50°21',136°24')|.Granodiorite|.K2|(N||.E.Zavadskaya||,1960). 
4150|- (51°14' ,113°07|' )|.Granosyenite|.J2|.F.V||.Lebedeva|(E.T.Bubnov'1964) . 
4151|- (73°14' ,143°27|' ) |.Bt|-Amf granodiorite|.K1|.Emiy-Tas massif||.N.M|.Bogdanova|(A.I.Samusin'1974|). 
4152|- (62°32'30",173°16') |.Granodiorite||.Mz||.T.P||.Popova|(O.N.Ivanov'1972) . 
4153- (66°54' ,157°48')|.Granodiorite|.K1|.Lis|'in massif|(Yu.M.Neklyudov'1971). 
4154- (61°11' ,138°43')|.Quartz diorite|.K1|.Dzhelin'in massif|.D.A.Kulagina|(G|.A.Grinberg'1965) . 
4155|- (61°28' ,161°58')|.Quartz diorite|.K1|.East|-Taygonos massif|.Det.:H2o+-0.48|(V.A.Ivanov'1967) . 
4156- (47°17'25",138°09'45")|.Granodiorite||.K2|(N.I.Arkhipov,1973). 
4157|- (51°45' |,134°23')|.Bt-Hb granodior i te|.K2|(M|.T.Turbin,1960) . 
4158- (53°10' ,141°01')|.Granodiorite||.Pg1|.Kumlyan massif|(S.V.Brav i na'1955). 
4159|- (46°53'30" |,137°56'35")|.Granodiorite|.K2|.Dagdy-Japan massif|(A|.V.Ol eynikov,1978) . 
4160|- (50°50' ,137°28') |.Granodiorite|-porphyry|.K2|.Talandin massif|(E|.B|.Beltenev,1960) . 
